speaker_id,sentence_id,sentence_number,repetition_index,list_id,token_index,phoneme_label,phoneme_label_raw,word_label,onset,offset,duration,duration_ms,l1_status,native_language,gender,age,fr_level,ru_level,recording_duration,speaker_l1_from_filename,textgrid_path,wav_path,is_vowel,is_fricative,midpoint_s,f1_hz,f2_hz,f3_hz,f1_25_hz,f2_25_hz,f3_25_hz,f1_75_hz,f2_75_hz,f3_75_hz,f0_mean_hz,scg_hz,rms_energy,max_formant_hz,extraction_error
AB,FRcorp8,8,1,list1,3,a,a,la,1.13,1.26,0.1300000000000001,130.0000000000001,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,1.1949999999999998,847.6548242188136,1602.1851405107852,2942.5138465986315,798.0748595225903,1694.3514608734458,2997.671991428546,788.5922189912303,1540.4003590126422,2913.791368260111,198.00789410832846,,0.013483949774190648,5000,
AB,FRcorp8,8,1,list1,4,ʁ,ʁ,roue,1.26,1.38,0.1199999999999998,119.99999999999989,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,1.3199999999999998,392.03640814161275,1031.362766787894,,,,,,,,207.0964779671698,2169.225766930488,0.008077555149219654,5000,
AB,FRcorp8,8,1,list1,5,u,u,roue,1.38,1.63,0.25,250.0,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,1.505,322.86010468272167,941.4153591668369,2882.514320955996,438.3727431583592,934.566120331597,2970.56536355143,341.440792371467,1018.4423557257336,2565.0116721381855,288.2335836522102,,0.010998441956709187,5000,
AB,FRcorp8,8,1,list1,7,s,s,sur,1.86,2.05,0.1899999999999997,189.99999999999972,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,1.955,1221.7718654762716,2631.7460497730367,,,,,,,,,7017.216359350492,0.004023130655194995,5000,
AB,FRcorp8,8,1,list1,8,y,y,sur,2.05,2.12,0.0700000000000002,70.00000000000028,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,2.085,451.2932456130847,1887.4360719264087,2639.5712596952876,,,,,,,230.91575349693724,,0.013477194672876107,5000,
AB,FRcorp8,8,1,list1,9,ʁ,ʁ,sur,2.12,2.22529,0.1052900000000001,105.2900000000001,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,2.172645,287.5337135088938,1297.1213456629148,,,,,,,,214.66354049369085,3334.662958745618,0.007096190858375615,5000,
AB,FRcorp8,8,1,list1,10,l,l,la,2.22529,2.31,0.0847099999999998,84.70999999999984,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,False,2.267645,409.91673537748295,1546.938696561572,,,,,,,,214.95223530567833,,0.009541578304146784,5000,
AB,FRcorp8,8,1,list1,11,a,a,la,2.31,2.41,0.1,100.00000000000009,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,2.3600000000000003,691.625611317765,1736.1572960195988,2814.829432354254,617.4354724576665,1759.9408514498055,2382.3048228170264,711.8131670562126,1732.9886046636223,2800.622773802751,198.13837807160004,,0.009727839748301057,5000,
AB,FRcorp8,8,1,list1,12,ʁ,ʁ,rue,2.41,2.59,0.1799999999999997,179.99999999999972,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,2.5,1080.5533867954616,2464.184448344189,,,,,,,,148.23056884914587,3418.7275828771662,0.002705131604005042,5000,
AB,FRcorp8,8,1,list1,13,y,y,rue,2.59,2.84,0.25,250.0,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,2.715,298.8971252228227,1719.1217964889352,2574.881561517784,403.8956835344498,1893.1005005260204,2514.8315808225593,316.53789021759616,1847.631431784773,2714.0540703201605,269.2790317451342,,0.009478684151476307,5000,
AB,FRcorp8,8,1,list1,15,ʁ,ʁ,roule,3.1,3.23,0.1299999999999999,129.9999999999999,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,3.165,415.3682853322992,1139.6988040657852,,,,,,,,209.67596720473722,2617.06357799595,0.004723435369529008,5000,
AB,FRcorp8,8,1,list1,16,u,u,roule,3.23,3.33,0.1,100.00000000000009,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,3.2800000000000002,411.86933579255435,883.5243696532037,2799.720426013202,395.4390646583852,824.6338346117444,2819.1068655981344,380.41919621961983,1073.6148235539208,2576.046501725442,217.0235641660063,,0.01522636357410504,5000,
AB,FRcorp8,8,1,list1,17,l,l,roule,3.33,3.47,0.1400000000000001,140.0000000000001,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,False,3.4000000000000004,275.2594915115378,1898.4650711017784,,,,,,,,229.9380273397829,,0.007004943051163653,5000,
AB,FRcorp8,8,1,list1,19,l,l,la,3.94,4.05,0.1099999999999998,109.99999999999989,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,False,3.995,403.50710862553694,2030.7758009336767,,,,,,,,220.48836167890826,,0.00901497424415166,5000,
AB,FRcorp8,8,1,list1,20,a,a,la,4.05,4.2,0.1500000000000003,150.00000000000034,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,4.125,730.3540613867956,1742.4095741278684,2873.638236279698,689.1980420375274,1772.6698615868277,2886.1151138364444,708.2011123037332,1630.18798398167,2870.311729580538,203.86890499959745,,0.011025501907965043,5000,
AB,FRcorp8,8,1,list1,22,ʁ,ʁ,rue,4.24,4.37,0.1299999999999999,129.9999999999999,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,4.305,1429.6389687999358,2523.2790486942185,,,,,,,,211.2518384015939,3011.7181854887945,0.0037343275083949372,5000,
AB,FRcorp8,8,1,list1,23,y,y,rue,4.37,4.6,0.2299999999999995,229.99999999999957,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,4.484999999999999,375.50107656694917,1500.3220188392902,2564.7933263952973,396.3994770678413,1794.9898825137009,2601.659749848586,415.9580360285008,732.7254746640205,2274.555560107974,233.37041095911235,,0.009755938841717413,5000,
AB,FRcorp8,8,1,list1,25,s,s,sous,4.75,4.94,0.1900000000000004,190.0000000000004,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,4.845000000000001,1250.9370429904518,2315.9094748807624,,,,,,,,,7255.831098458717,0.0027574487891643584,5000,
AB,FRcorp8,8,1,list1,26,u,u,sous,4.94,5.03,0.0899999999999998,89.99999999999986,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,4.985,444.2649265562271,1404.9552194808323,2628.352608717698,441.1274614795871,1593.5158736879628,2708.838792499507,442.67603896546944,1335.6793610770749,2587.4356309848704,228.51721492677774,,0.013799221763899345,5000,
AB,FRcorp8,8,1,list1,27,l,l,la,5.03,5.21,0.1799999999999997,179.99999999999972,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,False,5.12,371.7347986913963,1739.1521366438606,,,,,,,,209.1008323181092,,0.01014249846031127,5000,
AB,FRcorp8,8,1,list1,28,a,a,la,5.21,5.35,0.1399999999999996,139.9999999999997,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,5.279999999999999,781.7578501137326,1621.2913589635025,2888.622714014859,730.295597756887,1683.8883465909162,2902.6288504511163,698.6425252843297,1667.7012460008953,2830.5111537427865,196.31918489692168,,0.007518993471117406,5000,
AB,FRcorp8,8,1,list1,30,ʁ,ʁ,roue,5.39,5.52,0.1299999999999999,129.9999999999999,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,5.455,416.99767541095787,1050.4063681193027,,,,,,,,205.26286988673695,1907.4273686534623,0.005612492757177937,5000,
AB,FRcorp8,8,1,list1,31,u,u,roue,5.52,5.7,0.1800000000000006,180.0000000000006,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,5.609999999999999,392.87367815025516,997.2014378731736,3044.08414453109,428.9070090661738,887.8262040788768,2907.9365566864753,317.7651439528125,931.9487967110522,2657.8463011333442,263.9317157802368,,0.010094190182671117,5000,
AB,FRcorp8,8,1,list1,33,ʁ,ʁ,reste,5.97,6.07,0.1000000000000005,100.00000000000054,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,6.02,419.63019713051864,1529.90010144789,,,,,,,,215.8731056715432,3061.350398333895,0.0034768408560041956,5000,
AB,FRcorp8,8,1,list1,34,ɛ,ɛ,reste,6.07,6.17,0.0999999999999996,99.99999999999964,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,True,False,6.12,596.0084067482314,1980.4229715010526,2827.5502627994624,609.1912865837807,1609.680063928274,2923.7885616493318,495.8550628583977,2090.177068443056,2944.811333307121,204.6483156746415,,0.013513056573842637,5000,
AB,FRcorp8,8,1,list1,35,s,s,reste,6.17,6.32,0.1500000000000003,150.00000000000034,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,True,6.245,1098.4184833107704,2130.1214323188137,,,,,,,,,8104.99105277454,0.0020719652545603618,5000,
AB,FRcorp8,8,1,list1,36,t,t,reste,6.32,6.47,0.1499999999999994,149.99999999999946,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp8.wav,False,False,6.395,1000.3803941332535,2055.6143156170415,,,,,,,,,,0.0004387847046207327,5000,
AB,FRcorp9,9,1,list1,2,d,d,dis,0.78991,0.97,0.1800899999999999,180.08999999999995,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,False,False,0.879955,224.5637140713711,793.6685183297968,,,,,,,,204.91734526775446,,0.005169642316542933,5000,
AB,FRcorp9,9,1,list1,3,i,i,dis,0.97,1.22,0.25,250.0,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,True,False,1.095,380.52443420422935,2706.9675080512743,3589.747002862121,385.98805307367616,2636.0601912347797,3578.2411549621556,332.13990624535353,2618.4080624866633,3458.575082624506,243.06029909217173,,0.00825112793229202,5000,
AB,FRcorp9,9,1,list1,5,t,t,tulle,1.44101,1.55,0.1089900000000001,108.99000000000014,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,False,False,1.495505,1087.1837711836565,2760.136459273674,,,,,,,,,,0.0040484221521997765,5000,
AB,FRcorp9,9,1,list1,6,y,y,tulle,1.55,1.7,0.1499999999999999,149.99999999999991,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,True,False,1.625,317.78367024034503,1911.2576756891667,2473.101628863867,312.83020504097504,2160.389636340731,2577.497315353011,291.67140168538697,1702.306529924745,2326.670309042019,249.41818262611858,,0.013811038534760903,5000,
AB,FRcorp9,9,1,list1,7,l,l,tulle,1.7,1.81,0.1100000000000001,110.0000000000001,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,False,False,1.755,322.87236120234,1802.4582531107424,,,,,,,,312.44865550857617,,0.007115732511809366,5000,
AB,FRcorp9,9,1,list1,9,t,t,trois,2.19,2.24,0.0500000000000002,50.00000000000027,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,False,False,2.215,1008.9675751944089,2322.6569715706355,,,,,,,,,,0.001914340164642968,5000,
AB,FRcorp9,9,1,list1,10,ʁ,ʁ,trois,2.24,2.31,0.0699999999999998,69.99999999999984,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,False,True,2.2750000000000004,1228.9075523649433,1674.5945691261688,,,,,,,,,4162.640315092008,0.002210950610896129,5000,
AB,FRcorp9,9,1,list1,11,w,w,trois,2.31,2.38,0.0699999999999998,69.99999999999984,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,False,False,2.3449999999999998,464.51561630029556,953.524106450378,,,,,,,,215.5253224582758,,0.014776290318182766,5000,
AB,FRcorp9,9,1,list1,12,a,a,trois,2.38,2.51,0.1299999999999999,129.9999999999999,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,True,False,2.445,763.0380656558756,1304.5980025164142,2794.2265593680686,699.2458375703238,1308.2274794232758,2814.9285826570826,777.4584828259347,1345.6238767503523,2801.886055851538,217.37753112745514,,0.012619701618217443,5000,
AB,FRcorp9,9,1,list1,13,f,f,fois,2.51,2.67,0.1600000000000001,160.00000000000014,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,False,True,2.59,1248.9483737001403,1636.6264978276888,,,,,,,,,6149.595848656163,0.0009450665530786494,5000,
AB,FRcorp9,9,1,list1,14,w,w,fois,2.67,2.73,0.06,60.00000000000006,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,False,False,2.7,531.9214194230316,898.5136504268839,,,,,,,,202.15178613201766,,0.012540959197934395,5000,
AB,FRcorp9,9,1,list1,15,a,a,fois,2.73,2.9,0.1699999999999999,169.99999999999994,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp9.wav,True,False,2.815,872.5361602029542,1358.4431857302707,3058.8531557824163,761.0394066981671,1347.7541736368084,2812.713668019767,1275.6150635996016,1345.9108721291952,3448.600226667167,206.45795853881518,,0.007604735288524151,5000,
AB,FRcorp10,10,1,list1,2,d,d,dis,0.67,0.82,0.1499999999999999,149.99999999999991,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,False,False,0.745,217.72251468948573,761.4110996072778,,,,,,,,198.49224021167868,,0.005449699795527771,5000,
AB,FRcorp10,10,1,list1,3,i,i,dis,0.82,1.14,0.3199999999999999,319.99999999999994,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,True,False,0.98,391.98475972628216,2630.0851617749404,3555.2358020622437,331.6276782200427,2617.92904299547,3433.5929277175646,358.717646806751,2550.1124193700384,3256.2518093580925,219.67567891071604,,0.009991212784442788,5000,
AB,FRcorp10,10,1,list1,5,j,j,juxtaposer,1.36695,1.52,0.1530499999999999,153.0499999999999,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,False,False,1.443475,307.1914783882286,2714.439321874876,,,,,,,,196.14266805158445,,0.0029461220835886714,5000,
AB,FRcorp10,10,1,list1,6,y,y,juxtaposer,1.52,1.61,0.09,90.00000000000009,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,True,False,1.565,379.2210919107661,1835.7981254240306,2434.5102279640905,341.49348935493833,2551.1850188913972,2823.32209810815,327.6114724581859,1444.980061092089,2844.322140304544,235.29382469035528,,0.007225039085838612,5000,
AB,FRcorp10,10,1,list1,7,k,k,juxtaposer,1.61,1.68,0.0699999999999998,69.99999999999984,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,False,False,1.645,1472.9010120437604,2120.834570989243,,,,,,,,,,0.0017356681982347434,5000,
AB,FRcorp10,10,1,list1,8,s,s,juxtaposer,1.68,1.81,0.1300000000000001,130.0000000000001,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,False,True,1.745,1169.0566609360492,2353.5934454487738,,,,,,,,,8009.824391370403,0.010488551841732339,5000,
AB,FRcorp10,10,1,list1,9,t,t,juxtaposer,1.81,1.86,0.05,50.00000000000004,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,False,False,1.835,990.1970263368364,1632.4341698708668,,,,,,,,,,0.0038506568627734855,5000,
AB,FRcorp10,10,1,list1,10,a,a,juxtaposer,1.86,1.94,0.0799999999999998,79.99999999999984,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,True,False,1.9,722.8033776136429,1526.5582727466701,2816.6610509908246,,,,,,,213.1208007799617,,0.01819288247355074,5000,
AB,FRcorp10,10,1,list1,11,p,p,juxtaposer,1.94,2.08091,0.1409099999999998,140.90999999999983,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,False,False,2.010455,734.6908214598282,1779.3291585211696,,,,,,,,203.8110238540122,,0.0035154495746829977,5000,
AB,FRcorp10,10,1,list1,12,o,o,juxtaposer,2.08091,2.16103,0.0801199999999999,80.11999999999998,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,True,False,2.12097,538.7010412747479,1269.9071165621858,2755.693042794002,544.2763584882637,1038.34281764134,2905.6200262272796,471.5937561712655,1460.0321883231056,2793.0337812142284,196.04584958791244,,0.012965277249047549,5000,
AB,FRcorp10,10,1,list1,13,z,z,juxtaposer,2.16103,2.28,0.11897,118.97000000000004,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,False,True,2.220515,299.9661364784652,1975.0651887527092,,,,,,,,92.11619493572522,5111.867979320203,0.007125288912120335,5000,
AB,FRcorp10,10,1,list1,14,e,e,juxtaposer,2.28,2.44606,0.1660600000000003,166.06000000000031,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,True,False,2.36303,481.83979233358434,2281.0805108414725,3118.4954383499467,447.34316571472596,2085.9874253169446,2951.6958591336993,349.60838137988895,2683.277401584486,3411.4423471801183,264.1178699380032,,0.008185858438389289,5000,
AB,FRcorp10,10,1,list1,16,t,t,trois,2.83,2.87,0.04,40.000000000000036,L2,ru,f,22,A1,C2,153.11,rus,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.TextGrid,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp10.wav,False,False,2.85,1226.6731357555902,1624.9456862712943,,,,,,,,,,0.002242095513828802,5000,
